,Video_id,Title,Published_date,Views,Likes,Comments,Month
1666,Jf2ps07RqoU,Hosting Multiple PHP Websites On One Single Ubuntu 18.04 DigitalOcean VPS Using Apache Server,2019-03-21,12174,283,39,Mar
1667,gwWKnnCMQ5c,Git & GitHub Tutorial For Beginners In Hindi - हिंदी में,2019-03-20,1718699,59623,2048,Mar
1668,Itqbbfdam24,How To Install PHP MyAdmin On Digital Ocean? Linux VPS Setup Guide,2019-03-06,9440,241,65,Mar
1669,Drel4WOq3p4,"Installing LAMP (Linux, Apache, MySQL & PHP) Stack On DigitalOcean",2019-03-05,18861,506,44,Mar
1670,INOh3Sks4b0,Initial Server Setup Using Digital Ocean On Ubuntu 18 VPS | Creating A Droplet + Sudo User,2019-03-03,31482,1042,137,Mar
1671,CiBi-hNnqEw,What is a VPS & How To Use Digital Ocean?,2019-03-02,57268,2431,87,Mar
1672,C5XLXRjkOAs,Django Exercise 5: Solution + Shoutouts | Python Django Tutorials In Hindi #63,2019-03-02,8072,465,32,Mar
1673,P80gQhWbQc4,Designing The Blog Home Page | Python Django Tutorials In Hindi #62,2019-03-01,12879,483,66,Mar
1674,CAvJgeyOwPY,Creating a Django Post Page For Displaying Blog Content | Python Django Tutorials In Hindi #61,2019-03-01,13259,379,49,Mar
1675,buBfLEkVBn0,Django Exercise 5: BlogPosts | Python Django Tutorials In Hindi #60,2019-02-28,10027,365,44,Feb
1676,ZYb2-U9B3oQ,Creating Models For Blog In Our E-Commerce Website | Python Django Tutorials In Hindi #59,2019-02-28,14212,388,36,Feb
1677,wLVmVK_7MFQ,My Awesome Cart: Creating The Blog | Python Django Tutorials In Hindi #58,2019-02-27,17471,463,20,Feb
1678,IRoM4o0LZjg,How To Create A Currency Converter In Python? | Python Programming Practice (Hindi),2019-02-27,60056,1544,130,Feb
1679,u8pBzVIdF2A,How To Create A Python HTTP Server For Web Development?,2019-02-26,56168,1570,86,Feb
1680,Pa9XfrrHUlo,Django Website My Awesome Cart: Pull Requests | Python Django Tutorials In Hindi #57,2019-02-26,14034,388,40,Feb
1681,DyyGCukZxXI,How To Find Factorial & No Of Trailing Zeros In A Factorial Of A Number In Python?,2019-02-25,46078,1686,281,Feb
1682,hfGYzkOdUzw,Django Website TextUtils: Pull Requests | Python Django Tutorials In Hindi #56,2019-02-25,10681,363,29,Feb
1683,3zBhmYSLB70,How to Create An Indian Kirana Store Calculator & Receipt Generator In Basic Python?,2019-02-24,215655,7186,1051,Feb
1684,8sYtQXkyDPA,Merging Blog App Into The Shop UI | Python Django Tutorials In Hindi #55,2019-02-24,16966,645,87,Feb
1685,J1rSK5nl098,Django Solution To Exercise 4: Display Prices  | Python Django Tutorials In Hindi #54,2019-02-23,16341,501,82,Feb
1686,QEyLLCy9DQk,E-Commerce Website: Displaying Order Items In Tracker | Python Django Tutorials In Hindi #53,2019-02-23,19972,605,74,Feb
1687,7B6YpX7c6K8,Django Exercise 4: Display Prices | Python Django Tutorials In Hindi #52,2019-02-22,14036,639,84,Feb
1688,Nv8z_zQVJIk,Creating Order Tracker For Customers | Python Django Tutorials In Hindi #51,2019-02-22,38597,1266,227,Feb
1689,ifRa-89yn1Q,Creating Database Entry For Orders | Python Django Tutorials In Hindi #50,2019-02-21,28689,1180,145,Feb
1690,w_8ggwWfy8Y,Adding Items On Checkout Page | Python Django Tutorials In Hindi #49,2019-02-21,25740,1052,224,Feb
1691,-jdN0k8RSKA,Creating The Checkout Page | Python Django Tutorials In Hindi #48,2019-02-20,23180,891,70,Feb
1692,cgXypi3Z3y4,Adding Checkout & ClearCart Buttons | Python Django Tutorials In Hindi #47,2019-02-20,24763,832,321,Feb
1693,BjzCgCL3oPI,Exercise 3: Solutions + Shoutouts | Python Django Tutorials In Hindi #46,2019-02-19,15163,1161,59,Feb
1694,lsld-8bSGsw,Creating A Cart In Navigation Bar As Popover | Python Django Tutorials In Hindi #45,2019-02-19,26549,783,80,Feb
1695,wB2FVCa_lj0,Creating Add and Remove Buttons For Items In Cart | Python Django Tutorials In Hindi #44,2019-02-18,41400,1109,222,Feb
1696,lnCGNTDN66w,Exercise 3: Improving Cart Of Our E commerce Website | Python Django Tutorials In Hindi #43,2019-02-18,22381,948,95,Feb
1697,8Q1gBr-3eBk,E Commerce Website: Creating Contact Page + Database | Python Django Tutorials In Hindi #42,2019-02-17,36876,1126,110,Feb
1698,qy9SlnbErxE,E Commerce Website: Creating Product Page | Python Django Tutorials In Hindi #41,2019-02-17,44596,1472,167,Feb
1699,fBIbsrp2dTU,Adding Cart PopOver & Other Pages Using Bootstrap | Python Django Tutorials In Hindi #40,2019-02-16,37278,1449,123,Feb
1700,5fCuL3H7VA0,Adding Bootstrap Row & Some CSS | Python Django Tutorials In Hindi #39,2019-02-16,28772,1329,84,Feb
1701,M-sMIFohu5s,Improving Slider Logic & Adding Cart Items Count | Python Django Tutorials In Hindi #38,2019-02-15,39530,1311,114,Feb
1702,Qzn77i6qhVE,Exercise 3: Solution + Shoutouts | Python Django Tutorials In Hindi #37,2019-02-15,25285,929,264,Feb
1703,3HbVQxwT29w,Creating an Online Shopping Cart Using JavaScript | Python Django Tutorials In Hindi #36,2019-02-14,60740,1506,235,Feb
1704,6iDW97emfB0,Category-Wise Product Display In E Commerce Website | Python Django Tutorials In Hindi #35,2019-02-14,51261,1265,231,Feb
1705,ukcwQVdNnMg,Showing Multiple Product Slides On Homepage | Python Django Tutorials In Hindi #34,2019-02-13,56764,1408,131,Feb
1706,my_i3IuAtao,Showing Products On The Homepage | Python Django Tutorials In Hindi #33,2019-02-13,83213,1793,379,Feb
1707,--L_SFvUxGs,Logic For Showing Products On Homepage | Python Django Tutorials In Hindi #32,2019-02-12,53546,1945,137,Feb
1708,R_3ReW0xLBw,Template Inheritance In Django | Python Django Tutorials In Hindi #31,2019-02-12,67654,2371,317,Feb
1709,WECAdQ_XEOo,Fetching Products Using Python manage.py shell | Python Django Tutorials In Hindi #30,2019-02-11,62065,1574,84,Feb
1710,UwvsQmuSG8U,Django Exercise 3: List the Products | Python Django Tutorials In Hindi #29,2019-02-11,51782,1497,124,Feb
1711,66u89Q9Sz_o,Adding Media Directory In Django | Python Django Tutorials In Hindi #28,2019-02-10,73119,1865,168,Feb
1712,qNYIvrQkpuI,Adding Images & Changing Models In Django | Python Django Tutorials In Hindi #27,2019-02-10,90432,2085,210,Feb
1713,NVoh0IZN4mQ,Designing The Homepage Of Our E-Commerce Website | Python Django Tutorials In Hindi #26,2019-02-09,119052,2882,327,Feb
1714,E_yjSB0V_Rw,Django Admin & Adding Data To The Database | Python Django Tutorials In Hindi #25,2019-02-09,99002,3133,294,Feb
1715,S3PA3NL6tWI,Models In Our Django E commerce Website | Python Django Tutorials In Hindi #24,2019-02-08,112498,4438,181,Feb
1716,oTSqFoe4vDY,E-commerce Website: Project Layout | Python Django Tutorials In Hindi #23,2019-02-08,84891,2169,194,Feb
1717,F0twYcLgiIc,"E-commerce Website: Adding Bootstrap, Templates & Static | Python Django Tutorials In Hindi #22",2019-02-07,116020,3185,515,Feb
1718,L7D50lzcG5s,E-commerce Website: Creating Apps (Apps Vs Projects) | Python Django Tutorials In Hindi #21,2019-02-07,114916,4207,420,Feb
1719,GTl0QYaFG0Y,E Commerce Website In Django (Project Setup) | Python Django Tutorials In Hindi #20,2019-02-06,112464,2509,182,Feb
1720,KDgvYTopzY0,Our Next Django Website | Python Django Tutorials In Hindi #19,2019-02-06,72774,2443,151,Feb
1721,N3ngIWEweZs,Wrapping Up TextUtils Website | Python Django Tutorials In Hindi #18,2019-02-05,49997,2646,232,Feb
1722,9ECzWeVuDH0,Exercise 2 Solution + Shoutouts  | Python Django Tutorials In Hindi #17,2019-02-05,43888,1743,164,Feb
1723,6rSlXjyjmRA,Django CSRF Tokens & Post Request | Python Django Tutorials In Hindi #16,2019-02-04,69835,1813,134,Feb
1724,PlFQ6Mt9NjY,Fixing Bugs In Our TextUtils Website | Python Django Tutorials In Hindi #15,2019-02-04,52199,2585,278,Feb
1725,Jksh4plnL5k,Adding Boostrap To Our Django Website | Python Django Tutorials In Hindi #14,2019-02-03,85846,2156,211,Feb
1726,aMeIXqcJoBo,Django Exercise 2: Revamping TextUtils | Python Django Tutorials In Hindi #13,2019-02-03,52908,1929,219,Feb
1727,E3ByCRqE7Lo,HTML 5 Tutorial For Beginners In Hindi - हिंदी में (2021),2019-02-02,568281,24574,7474,Feb
1728,eTtRhQPZEc0,Adding More Features To TextUtils Website | Python Django Tutorials In Hindi #12,2019-02-02,88129,2772,950,Feb
1729,lcpqpxVowU0,Django Exercise 1 Solution + Shoutouts | Python Django Tutorials In Hindi #11,2019-02-01,74062,1584,108,Feb
1730,lkhJ7OCOCIc,Django Site: Coding The Backend | Python Django Tutorials In Hindi #10,2019-02-01,148584,5323,856,Feb
1731,dZsv7xt5pT0,Creating Homepage of our TextUtils Website | Python Django Tutorials In Hindi #9,2019-01-31,147810,5324,809,Jan
1732,0dBZZOYIDW0,Django Templates | Python Django Tutorials In Hindi #8,2019-01-31,165237,6304,420,Jan
1733,ES-bdt0KUZg,Django Website: Laying The Pipeline | Python Django Tutorials In Hindi #7,2019-01-30,149148,8635,493,Jan
1734,AepgWsROO4k,Django Exercise 1: Personal Navigator | Python Django Tutorials In Hindi #6,2019-01-30,163907,4791,1272,Jan
1735,zs2Ux1jfDD0,Views & Urls In Django| Python Django Tutorials In Hindi #5,2019-01-29,249028,4562,666,Jan
1736,FwKJyRQBOQk,Our First Django Website | Python Django Tutorials In Hindi #4,2019-01-29,246485,4716,170,Jan
1737,wU_8jeZRenE,How Django Websites Work | Python Django Tutorials In Hindi #3,2019-01-28,208518,5195,375,Jan
1738,weAUmhABjBc,Creating Our First Django Project | Python Django Tutorials In Hindi #2,2019-01-28,401505,8001,1380,Jan
1739,HdoPg2e_m9s,Django Installation & Getting Started | Python Django Tutorials In Hindi #1,2019-01-27,400950,9022,719,Jan
1740,5BDgKJFZMl8,Django Course Announcement | Python Django Tutorials In Hindi #0,2019-01-27,678598,28350,7920,Jan
1741,K_IbYqZQHko,Tkinter Tutorials Conclusion + Resources | Python Tkinter GUI Tutorial In Hindi #30,2019-01-26,31634,1640,806,Jan
1742,UMTaOFNk73Y,Creating a GUI Notepad In Tkinter | Python Tkinter GUI Tutorial In Hindi #29,2019-01-26,70724,1722,367,Jan
1743,QaLFoPq2sjA,Tkinter GUI Text Editor Announcement | Python Tkinter GUI Tutorial In Hindi #28,2019-01-25,19408,637,45,Jan
1744,fbxsYcSccJE,Creating A Calculator Using Tkinter  | Python Tkinter GUI Tutorial In Hindi #27,2019-01-25,126374,2744,305,Jan
1745,EA3g9AZCIdU,"More Tkinter Tips, Tricks & Functions | Python Tkinter GUI Tutorial In Hindi #26",2019-01-24,22226,1093,120,Jan
1746,kY22BriodaU,Using Classes And Objects To Create GUIs | Python Tkinter GUI Tutorial In Hindi #25,2019-01-24,30476,1279,166,Jan
1747,ZhmKAoKdiQQ,Status Bar In Tkinter | Python Tkinter GUI Tutorial In Hindi #24,2019-01-23,23714,1378,158,Jan
1748,nF61b4wAmxE,Tkinter GUI Exercise 2 Solution + Shoutouts | Python Tkinter GUI Tutorial In Hindi #23,2019-01-23,16600,724,61,Jan
1749,BULr4y47V7c,ScrollBar In Tkinter GUI | Python Tkinter GUI Tutorial In Hindi #22,2019-01-22,32858,1357,131,Jan
1750,eLSJKrlS95I,ListBox In Tkinter| Python Tkinter GUI Tutorial In Hindi #21,2019-01-22,26290,2102,65,Jan
1751,BIeO2JTxOuw,Creating RadioButtons In Tkinter | Python Tkinter GUI Tutorial In Hindi #20,2019-01-21,30468,1897,158,Jan
1752,luAhG37X8pE,Sliders In Tkinter Using Scale() | Python Tkinter GUI Tutorial In Hindi #19,2019-01-21,30881,1334,344,Jan
1753,yiAlV5Huo84,Message Box In Tkinter Python | Python Tkinter GUI Tutorial In Hindi #18,2019-01-20,38882,1786,198,Jan
1754,mea-xEhMf3Y,Menus & Submenus In Tkinter Python | Python Tkinter GUI Tutorial In Hindi #17,2019-01-20,49446,2285,253,Jan
1755,8Qy_809RDM0,Python GUI Exercise 2: Window Resizer GUI | Python Tkinter GUI Tutorial In Hindi #16,2019-01-19,24812,1002,419,Jan
1756,Le1Sp71JI70,Python GUI Exercise 1: Solution | Python Tkinter GUI Tutorial In Hindi #15,2019-01-19,41727,1418,118,Jan
1757,ZWYhXncauUA,Handling Events In Tkinter GUI | Python Tkinter GUI Tutorial In Hindi #14,2019-01-18,45306,2277,292,Jan
1758,NPwT6jI5fvI,Canvas Widget In Python Tkinter | Python Tkinter GUI Tutorial In Hindi #13,2019-01-18,52968,2235,172,Jan
1759,dvLMe-L5e-g,Accepting User Input In Tkinter Form | Python Tkinter GUI Tutorial In Hindi #12,2019-01-17,64689,1933,188,Jan
1760,H0hOBmc3-tw,Travel Form Using Checkbuttons & Entry Widget | Python Tkinter GUI Tutorial In Hindi #11,2019-01-17,66167,2737,387,Jan
1761,Rg96iAgQlfg,Entry Widget & Grid Layout In Tkinter | Python Tkinter GUI Tutorial In Hindi #10,2019-01-16,79434,2150,317,Jan
1762,XI6s3-TdU54,Conclusion & Way Forward | Python Tutorials For Absolute Beginners In Hindi #102,2019-01-16,31671,2877,1926,Jan
1763,hyZA885xVmc,Mini Project 1 (OOPs Library) Solution | Python Tutorials For Absolute Beginners In Hindi #101,2019-01-15,79917,2029,141,Jan
1764,-1dH3h-BcVg,Regex Exercise 11 Solutions | Python Tutorials For Absolute Beginners In Hindi #100,2019-01-15,24570,972,42,Jan
1765,nO546sT9PFQ,Machine Learning & Data Science Learning Path | Python Tutorials For Absolute Beginners In Hindi #99,2019-01-14,49517,2284,168,Jan
1766,eowHTYzUZhw,Python GUI Development - Learning Path | Python Tutorials For Absolute Beginners In Hindi #98,2019-01-14,62573,2807,271,Jan
1767,QW7eJbkDvDc,Learning Path For Python Web Development | Python Tutorials For Absolute Beginners In Hindi #97,2019-01-13,139993,4735,435,Jan
1768,IvCMglGI4PU,Python Exercise 11: Regex Email Extractor | Python Tutorials For Absolute Beginners In Hindi #96,2019-01-13,28092,1106,189,Jan
1769,RiWqigGW9cA,Creating a Python Package Using Setuptools | Python Tutorials For Absolute Beginners In Hindi #95,2019-01-12,80006,2890,271,Jan
1770,hM9f376cxpw,Packing Buttons In Tkinter | Python Tkinter GUI Tutorial In Hindi #9,2019-01-12,77162,2616,496,Jan
1771,tCrRWiEIMec,Exercise 10: Solution + Shoutouts | Python Tutorials For Absolute Beginners In Hindi #94,2019-01-11,25064,906,48,Jan
1772,Qi-8zaBfRWI,Creating a Command Line Utility In Python | Python Tutorials For Absolute Beginners In Hindi #93,2019-01-11,62729,3124,391,Jan
1773,dgFjh5WbQDU,Frame In Tkinter | Python Tkinter GUI Tutorial In Hindi #8,2019-01-10,98492,3607,157,Jan
1774,S2kvV91gswo,Python Exercise 9 Solution + Shoutouts | Python Tutorials For Absolute Beginners In Hindi #92,2019-01-10,36113,1399,139,Jan
1775,n39cxF9bQIE,Python 2.x Vs Python 3.x | Python Tutorials For Absolute Beginners In Hindi #91,2019-01-09,32875,1895,146,Jan
1776,WYLokw4mZQw,Exercise 1: Creating Newspaper GUI | Python Tkinter GUI Tutorial In Hindi #7,2019-01-09,70023,2853,304,Jan
1777,Xub80-7g4I8,Python 'is' vs '==': What's The Difference? | Python Tutorials For Absolute Beginners In Hindi #90,2019-01-08,36334,2046,438,Jan
1778,0d-aZ5moXzA,Attributes Of Label & Pack | Python Tkinter GUI Tutorial In Hindi #6,2019-01-08,125918,4411,862,Jan
1779,BGQhccSWYpk,Raise In Python + Examples | Python Tutorials For Absolute Beginners In Hindi #89,2019-01-07,46792,2435,521,Jan
1780,uw4pvD0Mczw,Python Exercise 8: Solution + Tips | Python Tutorials For Absolute Beginners In Hindi #88,2019-01-07,36518,2107,126,Jan
1781,oNq9QKX3lMs,Converting .py to .exe | Python Tutorials For Absolute Beginners In Hindi #87,2019-01-06,190410,5978,873,Jan
1782,end4IWH0ihY,Displaying Images Using Label | Python Tkinter GUI Tutorial In Hindi #5,2019-01-06,172803,5502,844,Jan
1783,g8u0wLvvPSs,Regular Expressions | Python Tutorials For Absolute Beginners In Hindi #86,2019-01-06,162008,4643,436,Jan
1784,XEgRSum4Zps,Exercise 10: Pickling Iris | Python Tutorials For Absolute Beginners In Hindi #85,2019-01-05,36813,1665,222,Jan
1785,dizKSszF74A,"Label, Geometry, Maxsize & Minsize | Python Tkinter GUI Tutorial In Hindi #4",2019-01-05,148843,5866,1476,Jan
1786,tHI_LtnZNo4,Tkinter Widgets & Attributes | Python Tkinter GUI Tutorial In Hindi #3,2019-01-05,138894,5481,735,Jan
1787,KaurZiP0mhU,Pickle Module | Python Tutorials For Absolute Beginners In Hindi #84,2019-01-05,90055,3447,240,Jan
1788,9aW-knzZ7p8,Exercise 9: Akhbaar Padhke Sunaao | Python Tutorials For Absolute Beginners In Hindi #83,2019-01-04,70491,2086,290,Jan
1789,K7XV9-GjzbY,Our First Tkinter GUI | Python Tkinter GUI Tutorial In Hindi #2,2019-01-04,190044,6928,1645,Jan
1790,9U4dHBOzmaE,Json Module | Python Tutorials For Absolute Beginners In Hindi #82,2019-01-04,95177,3110,522,Jan
1791,u6_aYV-1LAE,Requests Module For HTTP Requests | Python Tutorials For Absolute Beginners In Hindi #81,2019-01-03,91046,2763,166,Jan
1792,unYqUyeGWQY,Notepad & Calculator In Tkinter + Why Tkinter? | Python Tkinter GUI Tutorial In Hindi #1,2019-01-03,204778,8681,759,Jan
1793,MkgJfmN6dN8,Exercise 8: Oh Soldier Prettify My Folder| Python Tutorials For Absolute Beginners In Hindi #80,2019-01-03,50242,1992,384,Jan
1794,HHviSDUTtUc,Os Module | Python Tutorials For Absolute Beginners In Hindi #79,2019-01-02,119509,4519,251,Jan
1795,gDeCfW_Kt0s,Exercise 7: Solution & First Solver | Python Tutorials For Absolute Beginners In Hindi #78,2019-01-02,74761,2119,472,Jan
1796,-Q4lm8eYulw,Learn Tkinter With Projects | Python Tkinter GUI Tutorial In Hindi #0,2019-01-01,323768,13039,3286,Jan
1797,T3tmkWfOHa8,Coroutines In Python | Python Tutorials For Absolute Beginners In Hindi #77,2019-01-01,70952,3005,491,Jan
1798,pxEhxWhvIik,Else & Finally In Try Except | Python Tutorials For Absolute Beginners In Hindi #76,2019-01-01,56443,2973,237,Jan
1799,5Sf_Eaqri08,Making Python Say Happy New Year In 58 Different Languages,2018-12-31,36153,1417,227,Dec
1800,34p5CH48hLE,Function Caching In Python | Python Tutorials For Absolute Beginners In Hindi #75,2018-12-31,64530,3862,346,Dec
1801,C0SnZ_DRfUI,Using Else With For Loops | Python Tutorials For Absolute Beginners In Hindi #74,2018-12-31,55244,3162,922,Dec
1802,D2h_qI6Tx4M,Python Comprehensions | Python Tutorials For Absolute Beginners In Hindi #73,2018-12-30,106416,3933,423,Dec
1803,S9d-fwalZ_Q,Generators In Python | Python Tutorials For Absolute Beginners In Hindi #72,2018-12-30,106700,4064,350,Dec
1804,LH6wWxXLKQ0,Python Mini Project #1 | Python Tutorials For Absolute Beginners In Hindi #71,2018-12-29,95770,2947,519,Dec
1805,h1CmrQBAifY,Object Introspection | Python Tutorials For Absolute Beginners In Hindi #70,2018-12-29,65310,3073,260,Dec
1806,O3R_P5j41ns,Setters & Property Decorators | Python Tutorials For Absolute Beginners In Hindi #69,2018-12-28,110202,4285,443,Dec
1807,Iho_Kgj5kfI,Abstract Base Class & @abstractmethod | Python Tutorials For Absolute Beginners In Hindi #68,2018-12-28,94685,4007,111,Dec
1808,iYu6KPigfr4,Operator Overloading & Dunder Methods | Python Tutorials For Absolute Beginners In Hindi #67,2018-12-27,102894,3792,195,Dec
1809,mEF_vVNTPUY,Diamond Shape Problem In Multiple Inheritance | Python Tutorials For Absolute Beginners In Hindi #66,2018-12-27,77144,3664,100,Dec
1810,xnb-9TI-BjQ,Polymorphism In Python | Python Tutorials For Absolute Beginners In Hindi #64,2018-12-26,104473,4127,282,Dec
1811,HfmFcj0NmHI,Super() and Overriding In Classes | Python Tutorials For Absolute Beginners In Hindi #65,2018-12-26,117968,4395,173,Dec
1812,e2dmC0hksVE,"Public, Private & Protected Access Specifiers | Python Tutorials For Absolute Beginners In Hindi #63",2018-12-26,100222,4352,128,Dec
1813,VccLwnrT5hQ,Multilevel Inheritance | Python Tutorials For Absolute Beginners In Hindi #62,2018-12-25,82376,4394,791,Dec
1814,-f5yvt5XtEU,Multiple Inheritance | Python Tutorials For Absolute Beginners In Hindi #61,2018-12-25,101848,4268,186,Dec
1815,Ynf1GcIEzeo,Single Inheritance | Python Tutorials For Absolute Beginners In Hindi #60,2018-12-24,136136,5285,730,Dec
1816,wySW_E4XsvE,Abstraction & Encapsulation | Python Tutorials For Absolute Beginners In Hindi #59,2018-12-24,163834,6075,216,Dec
1817,cO5GBHKJGJw,Static Methods In Python | Python Tutorials For Absolute Beginners In Hindi #58,2018-12-23,127081,4725,144,Dec
1818,nrCI9HcpVZ8,Class Methods As Alternative Constructors | Python Tutorials For Absolute Beginners In Hindi #57,2018-12-23,151783,7667,200,Dec
1819,16K7DvU5Bvw,Class Methods In Python | Python Tutorials For Absolute Beginners In Hindi #56,2018-12-22,196491,6498,212,Dec
1820,ya4e4OcCRB4,Self & __init__() (Constructors) | Python Tutorials For Absolute Beginners In Hindi #55,2018-12-22,300413,8819,270,Dec
1821,Hg7dnmczBTA,Instance & Class Variables | Python Tutorials For Absolute Beginners In Hindi #54,2018-12-21,208455,8300,177,Dec
1822,l2YmwyayVVk,Creating Our First Class In Python | Python Tutorials For Absolute Beginners In Hindi #53,2018-12-21,210639,7251,135,Dec
1823,o6zPAzl4ZtM,Classes & Objects (OOPS) | Python Tutorials For Absolute Beginners In Hindi #52,2018-12-20,378047,12297,236,Dec
1824,_zTyBMFD4yY,Decorators In Python | Python Tutorials For Absolute Beginners In Hindi #51,2018-12-20,221385,7416,371,Dec
1825,khKJXOOETzc,Exercise 7: Healthy Programmer | Python Tutorials For Absolute Beginners In Hindi #50,2018-12-19,104319,4398,466,Dec
1826,uRIjZu3d22I,Exercise 6 Solution & First Solver | Python Tutorials For Absolute Beginners In Hindi #49,2018-12-19,101668,2828,285,Dec
1827,zimHDlOpGXo,"Map, Filter & Reduce | Python Tutorials For Absolute Beginners In Hindi #48",2018-12-18,222559,12341,1445,Dec
1828,6VXmyVwPDlE,Join Function In Python | Python Tutorials For Absolute Beginners In Hindi #47,2018-12-18,119216,6376,147,Dec
1829,Gy74MjEpnYw,If __name__==__main__ usage & necessity | Python Tutorials For Absolute Beginners In Hindi #46,2018-12-17,210736,12918,304,Dec
1830,6RfTUiMR-RM,How Import Works In Python? | Python Tutorials For Absolute Beginners In Hindi #45,2018-12-17,171554,6859,238,Dec
1831,NjaKU7eEGt8,Enumerate Function | Python Tutorials For Absolute Beginners In Hindi #44,2018-12-16,156726,7538,204,Dec
1832,Lah7WGW6exg,Virtual Environment & Requirements.txt | Python Tutorials For Absolute Beginners In Hindi #43,2018-12-16,276478,11005,1463,Dec
1833,u9cHEJivgPA,Time Module In Python | Python Tutorials For Absolute Beginners In Hindi #42,2018-12-15,179579,9429,284,Dec
1834,0lu2SY3menU,*args and **kwargs In Python | Python Tutorials For Absolute Beginners In Hindi #41,2018-12-15,230992,9305,404,Dec
1835,kHYaYbHQOg0,Exercise 6: Game Development: Snake Water Gun | Python Tutorials For Absolute Beginners In Hindi #40,2018-12-14,167862,6794,1887,Dec
1836,mcK9lEPomMI,F-Strings & String Formatting In Python | Python Tutorials For Absolute Beginners In Hindi #39,2018-12-14,189620,7963,166,Dec
1837,jA5pP2HNRNI,Using Python External & Built In Modules | Python Tutorials For Absolute Beginners In Hindi #38,2018-12-13,211955,9087,804,Dec
1838,Ft5ksUloEH8,Exercise 5: Solution And First Solver | Python Tutorials For Absolute Beginners In Hindi #37,2018-12-13,160193,4499,362,Dec
1839,EFjf3cx1N7o,Anonymous/Lambda Functions In Python | Python Tutorials For Absolute Beginners In Hindi #36,2018-12-12,235555,13807,217,Dec
1840,ZXtpX_CRVGM,Exercise 4: Solution And First Solver | Python Tutorials For Absolute Beginners In Hindi #35,2018-12-12,163955,4508,482,Dec
1841,UhCObChYSMc,Recursions: Recursive Vs Iterative Approach | Python Tutorials For Absolute Beginners In Hindi #34,2018-12-11,278617,14454,919,Dec
1842,im7Z1jKMGao,"Scope, Global Variables and Global Keyword | Python Tutorials For Absolute Beginners In Hindi #33",2018-12-11,264457,14028,678,Dec
1843,OM5hCIwSv1g,Exercise 5: Health Management System | Python Tutorials For Absolute Beginners In Hindi #32,2018-12-10,239481,5547,1080,Dec
1844,Mqmq5YwciMg,Using With Block To Open Python Files | Python Tutorials For Absolute Beginners In Hindi #31,2018-12-10,197865,5978,1011,Dec
1845,stcJipumWwY,"Seek(), tell() & More On Python Files | Python Tutorials For Absolute Beginners In Hindi #30",2018-12-09,245958,7892,1011,Dec
1846,FyvmDqsc8tc,Python Exercise 4: Astrologer's Stars | Python Tutorials For Absolute Beginners In Hindi #29,2018-12-09,227221,6031,2266,Dec
1847,ZNIe4Nf-6-c,Writing And Appending To A File | Python Tutorials For Absolute Beginners In Hindi #28,2018-12-08,267648,9058,264,Dec
1848,nsJuAUCH-_o,Python Exercise 3: Solution | Python Tutorials For Absolute Beginners In Hindi #27,2018-12-08,248605,5417,945,Dec
1849,Q9K_wFj5DuQ,"Open(), Read() & Readline() For Reading File | Python Tutorials For Absolute Beginners In Hindi #26",2018-12-07,398333,12202,587,Dec
1850,MpHo6dC6Ky0,Python File IO Basics | Python Tutorials For Absolute Beginners In Hindi #25,2018-12-07,328856,9826,2693,Dec
1851,A0hmk3wWTXI,Try Except Exception Handling In Python | Python Tutorials For Absolute Beginners In Hindi #24,2018-12-06,351638,11801,272,Dec
1852,xTmBq-CQTVU,Functions And Docstrings | Python Tutorials For Absolute Beginners In Hindi #23,2018-12-06,469259,17011,502,Dec
1853,FsqiWRJeRDQ,Short Hand If Else Notation In Python | Python Tutorials For Absolute Beginners In Hindi #22,2018-12-05,240607,10001,193,Dec
1854,OlumSBDDR3U,Operators In Python | Python Tutorials For Absolute Beginners In Hindi #21,2018-12-04,353336,12057,408,Dec
1855,2loUi5KxZ3E,Python Exercise 3 - Guess The Number | Python Tutorials For Absolute Beginners In Hindi #20,2018-12-04,283745,7703,4026,Dec
1856,s0lxxTHWx6w,Python Exercise 2: Faulty Calculator Solution| Python Tutorials For Absolute Beginners In Hindi #19,2018-12-03,326094,7383,1252,Dec
1857,aXGC1fx6QQo,Break & Continue Statements In Python | Python Tutorials For Absolute Beginners In Hindi #18,2018-12-03,409690,13747,2121,Dec
1858,qvWuPZNOeGg,While Loops In Python | Python Tutorials For Absolute Beginners In Hindi #17,2018-12-02,407690,12500,328,Dec
1859,sSyCRQx5WM0,For Loops In Python | Python Tutorials For Absolute Beginners In Hindi #16,2018-12-02,747713,22504,1353,Dec
1860,VP8s9NiFToM,Python Exercise 2 - Faulty Calculator  | Python Tutorials For Absolute Beginners In Hindi #15,2018-12-01,368801,11210,3908,Dec
1861,6_hq_8FsKkE,Exercise 1 - Solution And Your Answers | Python Tutorials For Absolute Beginners In Hindi #14,2018-12-01,375070,8828,859,Dec
1862,3VejIihDfwU,If Else & Elif Conditionals In Python | Python Tutorials For Absolute Beginners In Hindi #13,2018-11-30,631316,19052,5092,Nov
1863,iVJv3zdgkD4,Sets In Python | Python Tutorials For Absolute Beginners In Hindi #12,2018-11-30,509559,15329,587,Nov
1864,y_aRifWZbnY,Python Exercise 1 - Apni Dictionary | Python Tutorials For Absolute Beginners In Hindi #11,2018-11-29,480199,10626,4318,Nov
